"Position","Name","Type","Signal","Label","AF0","AF1","AF2","AF3","AF4","AF5","AF6","AF7","AF8","AF9","AF10","AF11","AF12","AF13","AF14","AF15"
"M14","PB14","I/O","","","","TIM1_CH2N","TIM12_CH1","TIM8_CH2N","USART1_TX","I2S2_SDI/SPI2_MISO","DFSDM1_DATIN2","USART3_DE/USART3_RTS","UART4_DE/UART4_RTS","SDMMC2_D0","","","","","LTDC_CLK","EVENTOUT"
"M15","PB15","I/O","","","RTC_REFIN","TIM1_CH3N","TIM12_CH2","TIM8_CH3N","USART1_RX","I2S2_SDO/SPI2_MOSI","DFSDM1_CKIN2","","UART4_CTS","SDMMC2_D1","","","","","LTDC_G7","EVENTOUT"
"N1","PC2_C","I/O","","","","","","","","","","","","","","","","","",""
"N2","PC3_C","I/O","","","","","","","","","","","","","","","","","",""
"N3","PC3","I/O","","","","","","DFSDM1_DATIN1","","I2S2_SDO/SPI2_MOSI","","","","OCTOSPIM_P1_IO0","USB_OTG_HS_ULPI_NXT","OCTOSPIM_P1_IO6","FMC_SDCKE0","","","EVENTOUT"
"N4","PH3","I/O","","","","","","","","","","","","OCTOSPIM_P1_IO5","SAI2_MCLK_B","","FMC_SDNE0","","LTDC_R1","EVENTOUT"
"N5","PA5","I/O","","","","TIM2_CH1/TIM2_ETR","","TIM8_CH1N","","I2S1_CK/SPI1_SCK","","","I2S6_CK/SPI6_SCK","","USB_OTG_HS_ULPI_CK","","","PSSI_D14","LTDC_R4","EVENTOUT"
"N6","PC5","I/O","","","","","SAI1_D3","DFSDM1_DATIN2","PSSI_D15","","","","","SPDIFRX_IN4","OCTOSPIM_P1_DQS","","FMC_SDCKE0","COMP1_OUT","LTDC_DE","EVENTOUT"
"N7","PJ0","I/O","","","","","","","","","","","","LTDC_R7","","","","","LTDC_R1","EVENTOUT"
"N8","PF11","I/O","","","","","","","","SPI5_MOSI","","","","OCTOSPIM_P1_NCLK","SAI2_SD_B","","FMC_SDNRAS","DCMI_D12/PSSI_D12","","EVENTOUT"
"N9","PF15","I/O","","","","","","","I2C4_SDA","","","","","","","","FMC_A9","","","EVENTOUT"
"N10","PE14","I/O","","","","TIM1_CH4","","","","SPI4_MOSI","","","","","SAI2_MCLK_B","","FMC_D11/FMC_DA11","","LTDC_CLK","EVENTOUT"
"N11","PE10","I/O","","","","TIM1_CH2N","","DFSDM1_DATIN4","","","","UART7_CTS","","","OCTOSPIM_P1_IO7","","FMC_D7/FMC_DA7","","","EVENTOUT"
"N12","PJ5","I/O","","","","","","","","","","","","","","","","","LTDC_R6","EVENTOUT"
"N13","PH9","I/O","","","","","TIM12_CH2","","I2C3_SMBA","","","","","","","","FMC_D17","DCMI_D0/PSSI_D0","LTDC_R3","EVENTOUT"
"N14","PB12","I/O","","","","TIM1_BKIN","","OCTOSPIM_P1_NCLK","I2C2_SMBA","I2S2_WS/SPI2_NSS","DFSDM1_DATIN1","USART3_CK","","FDCAN2_RX","USB_OTG_HS_ULPI_D5","DFSDM2_DATIN1","","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","UART5_RX","EVENTOUT"
"N15","PD9","I/O","","","","","","DFSDM1_DATIN3","","","","USART3_RX","","","","","FMC_D14/FMC_DA14","","","EVENTOUT"
"P1","PA0","I/O","","","","TIM2_CH1/TIM2_ETR","TIM5_CH1","TIM8_ETR","TIM15_BKIN","I2S6_WS/SPI6_NSS","","USART2_CTS/USART2_NSS","UART4_TX","SDMMC2_CMD","SAI2_SD_B","","","","","EVENTOUT"
"P2","PA1","I/O","","","","TIM2_CH2","TIM5_CH2","LPTIM3_OUT","TIM15_CH1N","","","USART2_DE/USART2_RTS","UART4_RX","OCTOSPIM_P1_IO3","SAI2_MCLK_B","OCTOSPIM_P1_DQS","","","LTDC_R2","EVENTOUT"
"P3","PA0_C","I/O","","","","","","","","","","","","","","","","","",""
"P4","PH5","I/O","","","","","","","I2C2_SDA","SPI5_NSS","","","","","","","FMC_SDNWE","","","EVENTOUT"
"P5","PA6","I/O","","","","TIM1_BKIN","TIM3_CH1","TIM8_BKIN","","I2S1_SDI/SPI1_MISO","OCTOSPIM_P1_IO3","","I2S6_SDI/SPI6_MISO","TIM13_CH1","TIM8_BKIN_COMP1/TIM8_BKIN_COMP2","MDIOS_MDC","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","DCMI_PIXCLK/PSSI_PDCK","LTDC_G2","EVENTOUT"
"P6","PB0","I/O","","","","TIM1_CH2N","TIM3_CH3","TIM8_CH2N","DFSDM2_CKOUT","","DFSDM1_CKOUT","","UART4_CTS","LTDC_R3","USB_OTG_HS_ULPI_D1","OCTOSPIM_P1_IO1","","","LTDC_G1","EVENTOUT"
"P7","PJ1","I/O","","","","","","OCTOSPIM_P2_IO4","","","","","","","","","","","LTDC_R2","EVENTOUT"
"P8","PJ4","I/O","","","","","","","","","","","","","","UART9_CTS","","","LTDC_R5","EVENTOUT"
"P9","PF14","I/O","","","","","","DFSDM1_CKIN6","I2C4_SCL","","","","","","","","FMC_A8","","","EVENTOUT"
"P10","PG1","I/O","","","","","","","","","","","","OCTOSPIM_P2_IO5","","UART9_TX","FMC_A11","","","EVENTOUT"
"P11","PE9","I/O","","","","TIM1_CH1","","DFSDM1_CKOUT","","","","UART7_DE/UART7_RTS","","","OCTOSPIM_P1_IO6","","FMC_D6/FMC_DA6","","","EVENTOUT"
"P12","PE15","I/O","","","","TIM1_BKIN","","","","","","","","","","USART10_CK","FMC_D12/FMC_DA12","TIM1_BKIN_COMP1/TIM1_BKIN_COMP2","LTDC_R7","EVENTOUT"
"P13","PB11","I/O","","","","TIM2_CH4","","LPTIM2_ETR","I2C2_SDA","","DFSDM1_CKIN7","USART3_RX","","","USB_OTG_HS_ULPI_D4","","","","LTDC_G5","EVENTOUT"
"P14","PH8","I/O","","","","","TIM5_ETR","","I2C3_SDA","","","","","","","","FMC_D16","DCMI_HSYNC/PSSI_DE","LTDC_R2","EVENTOUT"
"P15","PH11","I/O","","","","","TIM5_CH2","","I2C4_SCL","","","","","","","","FMC_D19","DCMI_D2/PSSI_D2","LTDC_R5","EVENTOUT"
"R1","VSS","Power","","","","","","","","","","","","","","","","","",""
"R2","PA2","I/O","","","","TIM2_CH3","TIM5_CH3","","TIM15_CH1","","DFSDM2_CKIN1","USART2_TX","SAI2_SCK_B","","","","MDIOS_MDIO","","LTDC_R1","EVENTOUT"
"R3","PA1_C","I/O","","","","","","","","","","","","","","","","","",""
"R4","PA3","I/O","","","","TIM2_CH4","TIM5_CH4","OCTOSPIM_P1_CLK","TIM15_CH2","I2S6_MCK","","USART2_RX","","LTDC_B2","USB_OTG_HS_ULPI_D0","","","","LTDC_B5","EVENTOUT"
"R5","PA7","I/O","","","","TIM1_CH1N","TIM3_CH2","TIM8_CH1N","DFSDM2_DATIN1","I2S1_SDO/SPI1_MOSI","","","I2S6_SDO/SPI6_MOSI","TIM14_CH1","OCTOSPIM_P1_IO2","","FMC_SDNWE","","LTDC_VSYNC","EVENTOUT"
"R6","PB2","I/O","","","RTC_OUT_ALARM","","SAI1_D1","","DFSDM1_CKIN1","","SAI1_SD_A","I2S3_SDO/SPI3_MOSI","","OCTOSPIM_P1_CLK","OCTOSPIM_P1_DQS","","","","","EVENTOUT"
"R7","PJ2","I/O","","","","","","OCTOSPIM_P2_IO5","","","","","","","","","","","LTDC_R3","EVENTOUT"
"R8","PJ3","I/O","","","","","","","","","","","","","","UART9_DE/UART9_RTS","","","LTDC_R4","EVENTOUT"
"R9","PF12","I/O","","","","","","","","","","","","OCTOSPIM_P2_DQS","","","FMC_A6","","","EVENTOUT"
"R10","PG0","I/O","","","","","","","","","","","","OCTOSPIM_P2_IO4","","UART9_RX","FMC_A10","","","EVENTOUT"
"R11","PE8","I/O","","","","TIM1_CH1N","","DFSDM1_CKIN2","","","","UART7_TX","","","OCTOSPIM_P1_IO5","","FMC_D5/FMC_DA5","COMP2_OUT","","EVENTOUT"
"R12","PE11","I/O","","","","TIM1_CH2","","DFSDM1_CKIN4","","SPI4_NSS","","","","","SAI2_SD_B","OCTOSPIM_P1_NCS","FMC_D8/FMC_DA8","","LTDC_G3","EVENTOUT"
"R13","PB10","I/O","","","","TIM2_CH3","","LPTIM2_IN1","I2C2_SCL","I2S2_CK/SPI2_SCK","DFSDM1_DATIN7","USART3_TX","","OCTOSPIM_P1_NCS","USB_OTG_HS_ULPI_D3","","","","LTDC_G4","EVENTOUT"
"R14","PH7","I/O","","","","","","","I2C3_SCL","SPI5_MISO","","","","","","","FMC_SDCKE1","DCMI_D9/PSSI_D9","","EVENTOUT"
"R15","VSS","Power","","","","","","","","","","","","","","","","","",""
